blockNum,runNum,trial,pdType,commTime,brTime,totTrialNum,wasRisky,blockN,runN,trialN,displayCond,rewCond,leftVal,leftProb,leftEV,rightVal,rightProb,rightEV,evDiff,resp,rt,totPoints,ITI,delayDur,startAngle,angleCount,numSteps,outcome,spinDelay,spinFlip,safeCol,riskyVal,riskyProb,riskyEV,conf,Subject
16,2,49,1,215.614402,146.599,49,1,16,2,49,1,5,10,100,10,20,90,18,-8,1,0.9403251,529,0.637061067,1.155729111,0.721081905,6.521081905,63,1,0.0430974,1,2,20,90,18,40,PAV070
16,2,50,1,219.448149,149.8620667,50,1,16,2,50,1,5,25,90,22.5,10,100,10,12.5,2,1.0925151,554,0.722852988,0.880255092,3.012608019,7.612608019,46,1,0.0355375,1,1,25,90,22.5,40,PAV070
29,4,1,1,15.053761,3.2013,1,0,29,4,1,1,5,30,30,9,10,100,10,-1,1,1.8801394,10,0.541607497,1.03661441,2.093996989,7.293996989,54,1,0.043915,1,1,30,30,9,20,PAV070
29,4,2,1,19.620493,16.949,2,1,29,4,2,1,5,10,100,10,20,70,14,-4,1,1.8639202,30,0.927262575,0.680733221,4.544118831,8.144118831,34,1,0.0397167,1,2,20,70,14,20,PAV070
29,4,3,1,24.170022,19.0573,3,1,29,4,3,1,5,10,100,10,12,90,10.8,-0.8,1,3.4525599,42,0.636951902,1.132263152,1.581845735,7.381845735,61,1,0.0346494,1,2,12,90,10.8,40,PAV070
29,4,4,1,30.470561,22.21043333,4,0,29,4,4,1,5,25,20,5,10,100,10,-5,1,3.437463,52,0.992901288,0.709139912,6.043659788,9.643659788,36,1,0.0336491,1,1,25,20,5,30,PAV070
29,4,5,1,36.687375,27.62673333,5,0,29,4,5,1,5,10,100,10,12,50,6,4,2,2.5435004,62,0.732281122,0.905082982,3.772748676,8.372748676,47,1,0.0394791,1,2,12,50,6,0,PAV070
29,4,6,1,41.970758,29.80976667,6,0,29,4,6,1,5,30,40,12,10,100,10,2,1,1.3679824,72,0.925873576,0.514318968,3.493905445,6.093905445,24,1,0.0352115,1,1,30,40,12,10,PAV070
29,4,7,1,45.85414,34.65603333,7,0,29,4,7,1,5,10,100,10,30,50,15,-5,2,2.8852808,82,0.745881094,0.718345084,4.542727977,8.142727977,36,1,0.0344879,1,2,30,50,15,0,PAV070
29,4,8,1,51.337539,39.23316667,8,1,29,4,8,1,5,15,70,10.5,10,100,10,0.5,2,1.4785311,97,0.573629924,1.110658516,1.008073232,6.608073232,58,1,0.0365237,1,1,15,70,10.5,20,PAV070
29,4,9,1,55.5876,41.20496667,9,1,29,4,9,1,5,12,60,7.2,10,100,10,-2.8,2,2.300216,97,0.706584006,0.658140712,6.064444017,9.464444017,33,0,0.0376047,1,1,12,60,7.2,10,PAV070
29,4,10,1,60.337568,43.8888,10,1,29,4,10,1,5,10,100,10,25,60,15,-5,1,1.0683041,122,0.793267025,0.712789066,3.854526375,7.454526375,36,1,0.0346419,1,2,25,60,15,10,PAV070
29,4,11,1,63.987699,48.74666667,11,0,29,4,11,1,5,10,100,10,20,30,6,4,2,1.5771161,132,0.964158315,1.08338105,3.832811488,9.432811488,57,1,0.0366304,1,2,20,30,6,20,PAV070
29,4,12,1,68.704427,50.53903333,12,0,29,4,12,1,5,10,100,10,15,30,4.5,5.5,2,2.3487554,142,0.703453312,0.69796502,6.295249933,9.895249933,35,1,0.0386991,1,2,15,30,4.5,20,PAV070
29,4,13,1,73.537815,53.97346667,13,1,29,4,13,1,5,12,70,8.4,10,100,10,-1.6,2,1.8764192,154,0.776160957,0.560338297,2.184918896,5.184918896,26,1,0.039437,1,1,12,70,8.4,20,PAV070
29,4,14,1,77.837671,57.88933333,14,0,29,4,14,1,5,10,100,10,25,40,10,0,2,1.3923257,164,0.848538099,1.107172411,2.885782604,8.485782604,60,1,0.034994,1,2,25,40,10,10,PAV070
29,4,15,1,82.287911,59.60493333,15,1,29,4,15,1,5,20,50,10,10,100,10,0,2,1.1574951,164,0.769837756,0.983968925,4.736883565,9.736883565,53,0,0.0434047,1,1,20,50,10,0,PAV070
29,4,16,1,86.304639,62.15503333,16,0,29,4,16,1,5,30,70,21,10,100,10,11,1,4.275264,174,0.719310282,1.027858331,5.159726496,10.3597265,55,1,0.0514144,1,1,30,70,21,20,PAV070
29,4,17,1,93.438063,65.56556667,17,1,29,4,17,1,5,25,80,20,10,100,10,10,,,174,0.730685252,1.142040264,,,,,,,1,25,80,20,30,PAV070
29,4,18,1,99.62147,66.6901,18,1,29,4,18,1,5,10,100,10,25,60,15,-5,,,174,0.926443088,1.129573919,,,,,,,2,25,60,15,10,PAV070
29,4,19,1,105.9882,67.71493333,19,1,29,4,19,1,5,20,50,10,10,100,10,0,2,1.9140701,194,0.835446678,0.648162514,2.218592528,5.618592528,32,1,0.0434484,1,1,20,50,10,0,PAV070
29,4,20,1,110.471432,71.79286667,20,0,29,4,20,1,5,10,100,10,20,90,18,-8,2,0.7914346,204,0.726367948,0.997266068,2.590961221,7.590961221,53,1,0.0383676,1,2,20,90,18,40,PAV070
29,4,21,1,114.071653,75.41423333,21,1,29,4,21,1,5,30,60,18,10,100,10,8,2,1.0013185,204,0.860773935,0.580924549,5.960274156,8.960274156,28,0,0.0388709,1,1,30,60,18,10,PAV070
29,4,22,1,117.587909,77.0348,22,1,29,4,22,1,5,15,90,13.5,10,100,10,3.5,2,0.7901007,219,0.988820884,1.074418077,0.7019764,6.1019764,58,1,0.0349782,1,1,15,90,13.5,40,PAV070
29,4,23,1,121.521764,79.256,23,1,29,4,23,1,5,10,100,10,25,50,12.5,-2.5,1,1.1200803,219,0.871724507,0.99821994,3.643402096,8.643402096,53,0,0.0363448,1,2,25,50,12.5,0,PAV070
29,4,24,1,125.60513,82.28836667,24,0,29,4,24,1,5,10,100,10,15,40,6,4,2,1.4125784,229,0.718645197,0.591268752,2.897226499,5.897226499,29,1,0.036186,1,2,15,40,6,10,PAV070
29,4,25,1,129.421845,85.48733333,25,1,29,4,25,1,5,12,80,9.6,10,100,10,-0.4,2,0.8750633,241,0.991536599,0.899489234,1.884955176,6.484955176,47,1,0.0427652,1,1,12,80,9.6,30,PAV070
29,4,26,1,133.271881,90.6056,26,1,29,4,26,1,5,10,100,10,30,90,27,-17,1,0.8680514,271,0.917075795,0.632702495,2.477741015,5.677741015,30,1,0.0349615,1,2,30,90,27,40,PAV070
29,4,27,1,136.771919,93.44116667,27,0,29,4,27,1,5,12,20,2.4,10,100,10,-7.6,1,1.6372402,281,0.883629594,0.531455584,6.419091219,9.219091219,25,1,0.0376273,1,1,12,20,2.4,30,PAV070
29,4,28,1,140.921986,98.8558,28,0,29,4,28,1,5,10,100,10,12,40,4.8,5.2,2,1.2100572,291,0.521806866,0.524222262,7.213795612,10.01379561,25,1,0.0349981,1,2,12,40,4.8,10,PAV070
29,4,29,1,144.271953,105.0184667,29,0,29,4,29,1,5,25,30,7.5,10,100,10,-2.5,1,1.8203664,301,0.844376462,0.74030027,6.23414897,10.03414897,38,1,0.0390746,1,1,25,30,7.5,20,PAV070
29,4,30,1,148.77194,107.9214667,30,0,29,4,30,1,5,10,100,10,20,50,10,0,2,1.743035,311,0.878405328,0.725866112,6.218204051,10.01820405,36,1,0.0343942,1,2,20,50,10,0,PAV070
29,4,31,1,153.205244,110.4763667,31,1,29,4,31,1,5,10,100,10,25,40,10,0,1,1.4439919,311,0.726400542,0.530238086,4.872367557,7.672367557,25,0,0.0374369,1,2,25,40,10,10,PAV070
29,4,32,1,156.988691,113.3031333,32,0,29,4,32,1,5,10,100,10,15,50,7.5,2.5,2,2.9330378,321,0.738141741,0.692560601,5.872661539,9.472661539,35,1,0.0363762,1,2,15,50,7.5,0,PAV070
29,4,33,1,162.438907,115.0919,33,1,29,4,33,1,5,10,100,10,20,20,4,6,1,1.5612018,341,0.869401885,1.102882708,-0.587078001,5.012921999,60,1,0.0374302,1,2,20,20,4,30,PAV070
29,4,34,1,167.072309,117.5879,34,1,29,4,34,1,5,25,50,12.5,10,100,10,2.5,2,1.346572,341,0.832602198,0.96870166,4.562002036,9.562002036,50,0,0.0347887,1,1,25,50,12.5,0,PAV070
29,4,35,1,171.30567,120.4867333,35,1,29,4,35,1,5,20,80,16,10,100,10,6,2,1.4918096,361,0.977939043,0.97036634,0.096655492,5.096655492,51,1,0.0349202,1,1,20,80,16,30,PAV070
29,4,36,1,175.838932,122.673,36,0,29,4,36,1,5,10,100,10,20,50,10,0,2,1.4647911,371,0.588194208,0.53377166,2.547341759,5.347341759,25,1,0.0346372,1,2,20,50,10,0,PAV070
29,4,37,1,179.522413,125.6115,37,0,29,4,37,1,5,12,30,3.6,10,100,10,-6.4,1,1.8439628,381,0.763048348,1.107381478,1.171698071,6.771698071,60,1,0.0349785,1,1,12,30,3.6,20,PAV070
29,4,38,1,184.339087,128.6530333,38,0,29,4,38,1,5,10,100,10,15,20,3,7,2,1.1042737,391,0.757834888,0.502060175,3.187315521,5.787315521,24,1,0.0353656,1,2,15,20,3,30,PAV070
29,4,39,1,187.805388,130.3213,39,1,29,4,39,1,5,10,100,10,25,90,22.5,-12.5,1,1.0372739,416,0.621375593,0.685404451,6.352357733,9.952357733,35,1,0.03868,1,2,25,90,22.5,40,PAV070
29,4,40,1,191.255932,133.2714333,40,1,29,4,40,1,5,15,80,12,10,100,10,2,2,1.0355817,431,0.818278379,0.755040364,1.820588703,5.620588703,39,1,0.0346694,1,1,15,80,12,30,PAV070
29,4,41,1,194.955899,135.8035667,41,0,29,4,41,1,5,10,100,10,25,50,12.5,-2.5,2,1.2284176,441,0.75592413,0.914025986,5.38347063,9.98347063,48,1,0.0366154,1,2,25,50,12.5,0,PAV070
29,4,42,1,198.939369,138.4411,42,0,29,4,42,1,5,20,60,12,10,100,10,2,1,1.4683827,451,0.665595636,0.887654358,1.572662101,6.172662101,47,1,0.0356839,1,1,20,60,12,10,PAV070
29,4,43,1,203.056049,140.9295333,43,1,29,4,43,1,5,30,80,24,10,100,10,14,2,2.6788811,481,0.554545838,0.882712306,4.414925831,9.014925831,46,1,0.0349232,1,1,30,80,24,30,PAV070
29,4,44,1,208.256046,143.7029,44,1,29,4,44,1,5,25,70,17.5,10,100,10,7.5,2,0.7755965,506,0.934023084,0.87961105,2.732897526,7.132897526,46,1,0.0343852,1,1,25,70,17.5,20,PAV070
29,4,45,1,211.939541,146.1234333,45,0,29,4,45,1,5,10,100,10,30,20,6,4,2,1.2013542,516,0.566990666,0.933026217,0.453971911,5.253971911,49,1,0.043827,1,2,30,20,6,30,PAV070
29,4,46,1,215.722847,148.7724667,46,0,29,4,46,1,5,10,100,10,20,40,8,2,2,1.1283254,526,0.563789807,1.055969876,4.582883483,9.982883483,57,1,0.0428437,1,2,20,40,8,10,PAV070
29,4,47,1,219.572927,152.2863333,47,0,29,4,47,1,5,30,40,12,10,100,10,2,1,1.1538977,536,0.724428788,0.689992079,3.141997845,6.741997845,35,1,0.0354463,1,1,30,40,12,10,PAV070
29,4,48,1,223.239671,154.6751,48,1,29,4,48,1,5,15,60,9,10,100,10,-1,2,3.5877462,536,0.644175397,0.525388894,6.267629346,9.067629346,24,0,0.0348443,1,1,15,60,9,10,PAV070
29,4,49,1,229.073091,156.9876333,49,0,29,4,49,1,5,10,100,10,30,50,15,-5,2,1.1680164,546,0.891751946,0.927555196,3.138450431,7.938450431,49,1,0.033995,1,2,30,50,15,0,PAV070
29,4,50,1,233.139781,161.6536333,50,1,29,4,50,1,5,15,60,9,10,100,10,-1,2,0.9659953,546,0.886905929,1.143342215,3.398107937,9.198107937,62,0,0.0348748,1,1,15,60,9,10,PAV070
30,5,1,1,15.013091,3.151533333,1,0,30,5,1,1,5,10,100,10,15,20,3,7,2,1.3329299,10,0.87608863,0.897001195,1.684845871,6.284845871,46,1,0.0376232,1,2,15,20,3,30,PAV070
30,5,2,1,19.213133,16.35983333,2,0,30,5,2,1,5,15,60,9,10,100,10,-1,1,1.4246949,20,0.94094796,1.126937379,3.59627458,9.39627458,61,1,0.0453115,1,1,15,60,9,10,PAV070
30,5,3,1,23.796308,18.317,3,0,30,5,3,1,5,10,100,10,20,50,10,0,2,0.9904649,30,0.95302653,0.755813506,5.229285784,9.029285784,38,1,0.0346677,1,2,20,50,10,0,PAV070
30,5,4,1,27.596568,21.82533333,4,1,30,5,4,1,5,12,90,10.8,10,100,10,0.8,2,1.340067,42,0.977116479,0.63639449,5.942023008,9.142023008,31,1,0.0350968,1,1,12,90,10.8,40,PAV070
30,5,5,1,31.646133,24.7916,5,1,30,5,5,1,5,10,100,10,30,60,18,-8,1,1.1217148,42,0.739161594,0.784329635,4.796958774,8.796958774,40,0,0.041825,1,2,30,60,18,10,PAV070
30,5,6,1,35.3963,26.6166,6,0,30,5,6,1,5,30,40,12,10,100,10,2,1,1.8709221,52,0.974352709,0.714322666,1.959180007,5.559180007,36,1,0.0343755,1,1,30,40,12,10,PAV070
30,5,7,1,40.046729,29.63126667,7,0,30,5,7,1,5,10,100,10,30,90,27,-17,2,0.6841634,62,0.621436223,0.73744199,5.642568768,9.442568768,37,1,0.0360385,1,2,30,90,27,40,PAV070
30,5,8,1,43.179609,32.7702,8,1,30,5,8,1,5,30,50,15,10,100,10,5,2,1.4389443,62,0.804496475,0.666420196,5.191018416,8.591018416,33,0,0.0340155,1,1,30,50,15,0,PAV070
30,5,9,1,47.163361,34.6308,9,1,30,5,9,1,5,10,100,10,15,60,9,1,1,1.3914719,77,0.532579212,0.881005474,0.818161071,5.418161071,46,1,0.033674,1,2,15,60,9,10,PAV070
30,5,10,1,51.063551,38.03126667,10,0,30,5,10,1,5,10,100,10,30,80,24,-14,2,0.9704566,87,0.56926599,0.513465525,4.100383774,6.700383774,24,1,0.0363227,1,2,30,80,24,30,PAV070
30,5,11,1,54.19691,40.73233333,11,0,30,5,11,1,5,10,100,10,25,40,10,0,2,1.539936,97,0.522498116,0.758509086,1.398631106,5.198631106,39,1,0.0346831,1,2,25,40,10,10,PAV070
30,5,12,1,58.113499,42.5328,12,0,30,5,12,1,5,15,30,4.5,10,100,10,-5.5,1,1.2142903,107,0.73162017,0.641705757,2.082670005,5.482670005,32,1,0.0347066,1,1,15,30,4.5,20,PAV070
30,5,13,1,61.813614,45.31443333,13,0,30,5,13,1,5,30,30,9,10,100,10,-1,1,1.1306622,117,0.600366364,0.650765079,6.70046916,10.10046916,32,1,0.0389595,1,1,30,30,9,20,PAV070
30,5,14,1,65.297054,48.55973333,14,0,30,5,14,1,5,10,100,10,20,40,8,2,2,0.6949871,127,0.640117724,0.953983486,4.986428019,9.786428019,51,1,0.0370338,1,2,20,40,8,10,PAV070
30,5,15,1,68.680411,50.50453333,15,1,30,5,15,1,5,10,100,10,25,50,12.5,-2.5,1,1.5761033,127,0.688646928,0.784236418,6.308148756,10.30814876,41,0,0.0369387,1,2,25,50,12.5,0,PAV070
30,5,16,1,72.83027,52.58276667,16,1,30,5,16,1,5,25,50,12.5,10,100,10,2.5,2,1.0671928,127,0.998282446,0.817326379,5.363338814,9.563338814,43,0,0.0396672,1,1,25,50,12.5,0,PAV070
30,5,17,1,76.81386,55.7378,17,1,30,5,17,1,5,20,80,16,10,100,10,6,2,1.4754724,147,0.50192669,0.755907748,3.402264665,7.202264665,39,1,0.0361093,1,1,20,80,16,30,PAV070
30,5,18,1,80.647219,57.56406667,18,0,30,5,18,1,5,10,100,10,30,70,21,-11,2,1.4893491,157,0.528163033,1.018573823,3.304765756,8.504765756,55,1,0.0353773,1,2,30,70,21,20,PAV070
30,5,19,1,84.780448,60.03133333,19,1,30,5,19,1,5,25,60,15,10,100,10,5,2,1.3460918,182,0.786273041,0.812424808,3.458239158,7.658239158,42,1,0.0341955,1,1,25,60,15,10,PAV070
30,5,20,1,88.814005,62.9478,20,1,30,5,20,1,5,12,80,9.6,10,100,10,-0.4,2,0.8237431,194,0.627632559,1.108504686,3.489969943,9.089969943,60,1,0.0347165,1,1,12,80,9.6,30,PAV070
30,5,21,1,92.46405,64.66536667,21,0,30,5,21,1,5,20,70,14,10,100,10,4,1,1.5810712,204,0.860323378,0.942368604,1.063452398,5.863452398,50,1,0.0377839,1,1,20,70,14,20,PAV070
30,5,22,1,96.930799,66.99993333,22,1,30,5,22,1,5,12,70,8.4,10,100,10,-1.6,2,1.1733177,204,0.600978114,0.61702643,6.910510247,10.11051025,31,0,0.0370798,1,1,12,70,8.4,20,PAV070
30,5,23,1,100.430816,70.25753333,23,0,30,5,23,1,5,20,60,12,10,100,10,2,1,2.052122,214,0.983875514,0.557748829,7.101932693,9.901932693,27,1,0.0369551,1,1,20,60,12,10,PAV070
30,5,24,1,105.114201,72.11526667,24,1,30,5,24,1,5,10,100,10,15,50,7.5,2.5,1,1.61322,214,0.878543128,1.180748905,4.810942458,10.81094246,64,0,0.0345995,1,2,15,50,7.5,0,PAV070
30,5,25,1,109.864277,74.76986667,25,0,30,5,25,1,5,10,100,10,25,90,22.5,-12.5,2,3.2476768,224,0.865844756,0.563900835,6.043825587,9.043825587,26,1,0.0342674,1,2,25,90,22.5,40,PAV070
30,5,26,1,115.630985,78.29036667,26,0,30,5,26,1,5,10,100,10,20,30,6,4,2,1.2471571,234,0.655337562,0.604773769,2.968305831,6.168305831,30,1,0.038343,1,2,20,30,6,20,PAV070
30,5,27,1,119.231042,80.11523333,27,0,30,5,27,1,5,10,100,10,25,60,15,-5,2,2.1926482,244,0.613074748,0.988243091,0.621679469,5.621679469,53,1,0.0352266,1,2,25,60,15,10,PAV070
30,5,28,1,124.131041,83.2151,28,0,30,5,28,1,5,10,100,10,20,50,10,0,2,1.2682001,254,0.543581106,0.736879184,3.967137013,7.767137013,37,1,0.0371238,1,2,20,50,10,0,PAV070
30,5,29,1,127.764485,86.13286667,29,0,30,5,29,1,5,30,50,15,10,100,10,5,1,1.6842341,264,0.581036175,1.021797367,0.430880058,5.630880058,55,1,0.0352096,1,1,30,50,15,0,PAV070
30,5,30,1,132.147882,88.00536667,30,1,30,5,30,1,5,25,70,17.5,10,100,10,7.5,2,3.5890007,264,0.642863052,0.915156717,5.031670176,9.631670176,48,0,0.0396723,1,1,25,70,17.5,20,PAV070
30,5,31,1,138.381276,90.7977,31,0,30,5,31,1,5,25,40,10,10,100,10,0,1,1.2874182,274,0.785259359,0.530990258,7.652934706,10.45293471,25,1,0.0347562,1,1,25,40,10,10,PAV070
30,5,32,1,142.064658,94.04603333,32,1,30,5,32,1,5,15,90,13.5,10,100,10,3.5,2,1.4582184,289,0.827711355,0.660511414,4.878157267,8.278157267,33,1,0.038577,1,1,15,90,13.5,40,PAV070
30,5,33,1,146.09786,96.05496667,33,0,30,5,33,1,5,10,100,10,25,80,20,-10,2,0.8593313,299,0.749770395,0.909301295,5.382235762,9.982235762,47,1,0.0356233,1,2,25,80,20,30,PAV070
30,5,34,1,149.731249,98.78406667,34,1,30,5,34,1,5,20,90,18,10,100,10,8,2,1.2706263,319,0.864548513,1.089155982,3.683658055,9.283658055,59,1,0.034411,1,1,20,90,18,40,PAV070
30,5,35,1,154.064788,102.4843333,35,0,30,5,35,1,5,10,100,10,20,50,10,0,2,1.4721089,329,0.523586775,1.108646438,4.675423553,10.27542355,60,1,0.0343521,1,2,20,50,10,0,PAV070
30,5,36,1,158.248112,104.0975333,36,0,30,5,36,1,5,10,100,10,30,40,12,-2,2,1.2705696,339,0.825822036,0.726221186,7.056235168,10.85623517,37,1,0.0376599,1,2,30,40,12,10,PAV070
30,5,37,1,162.147736,107.9486,37,0,30,5,37,1,5,25,20,5,10,100,10,-5,1,1.8128956,349,0.854915522,0.580952157,5.191771799,8.191771799,28,1,0.0352484,1,1,25,20,5,30,PAV070
30,5,38,1,166.48163,113.113,38,0,30,5,38,1,5,20,50,10,10,100,10,0,1,1.2981394,359,0.896396493,1.096274064,-0.098647298,5.501352702,59,1,0.0479743,1,1,20,50,10,0,PAV070
30,5,39,1,170.865021,114.7311,39,0,30,5,39,1,5,10,100,10,12,50,6,4,2,1.3466008,369,0.627237103,0.953685011,2.77124686,7.57124686,51,1,0.0436759,1,2,12,50,6,0,PAV070
30,5,40,1,174.881729,117.5349,40,0,30,5,40,1,5,10,100,10,15,70,10.5,-0.5,2,0.9727102,379,0.930010619,1.123812602,3.133415859,8.933415859,61,1,0.0349843,1,2,15,70,10.5,20,PAV070
30,5,41,1,179.015026,121.4304667,41,0,30,5,41,1,5,15,40,6,10,100,10,-4,1,1.112893,389,0.675126968,0.812296133,0.851941035,5.051941035,42,1,0.0385085,1,1,15,40,6,10,PAV070
30,5,42,1,182.698487,123.4906667,42,0,30,5,42,1,5,10,100,10,20,20,4,6,2,1.4448697,399,0.609763663,0.897990383,2.970395393,7.570395393,47,1,0.0350296,1,2,20,20,4,30,PAV070
30,5,43,1,186.731357,126.1840333,43,0,30,5,43,1,5,10,100,10,12,30,3.6,6.4,2,1.0459917,409,0.690699386,1.197375729,2.513651472,8.513651472,65,1,0.0345507,1,2,12,30,3.6,20,PAV070
30,5,44,1,190.748513,129.4479333,44,0,30,5,44,1,5,10,100,10,25,30,7.5,2.5,2,1.44203,419,0.896624607,0.568837194,4.36655222,7.36655222,28,1,0.0367788,1,2,25,30,7.5,20,PAV070
30,5,45,1,194.765295,131.5331667,45,1,30,5,45,1,5,15,80,12,10,100,10,2,2,0.9316042,434,0.944774978,1.085756506,-0.367059861,5.232940139,59,1,0.036325,1,1,15,80,12,30,PAV070
30,5,46,1,198.815366,136.7042,46,0,30,5,46,1,5,12,40,4.8,10,100,10,-5.2,1,2.2346896,444,0.564996186,0.895026965,3.86431935,8.46431935,47,1,0.0368459,1,1,12,40,4.8,10,PAV070
30,5,47,1,203.61543,139.6695,47,0,30,5,47,1,5,10,100,10,12,60,7.2,2.8,2,2.0584103,454,0.598396344,0.639462932,3.776315341,6.976315341,32,1,0.0347686,1,2,12,60,7.2,10,PAV070
30,5,48,1,208.015485,141.2536667,48,1,30,5,48,1,5,10,100,10,25,50,12.5,-2.5,1,1.3945243,479,0.706298777,0.751152001,2.722505876,6.522505876,38,1,0.0406002,1,2,25,50,12.5,0,PAV070
30,5,49,1,211.965535,144.2357667,49,0,30,5,49,1,5,12,20,2.4,10,100,10,-7.6,1,2.4463854,489,0.975316774,1.054568644,4.045002823,9.445002823,56,1,0.0362988,1,1,12,20,2.4,30,PAV070
30,5,50,1,217.532272,146.9575333,50,0,30,5,50,1,5,30,20,6,10,100,10,-4,1,1.008397,499,0.761246442,0.71421292,7.10023131,10.70023131,36,1,0.0344616,1,1,30,20,6,30,PAV070
11,1,1,1,13.004506,123.8118,1,1,11,1,1,1,5,20,60,12,10,100,10,2,,,0,0.629066627,0.673977424,,,,,,,1,20,60,12,10,PAV071
11,1,2,1,19.089768,132.7113333,2,0,11,1,2,1,5,10,100,10,30,60,18,-8,2,1.9012037,10,0.726996322,0.687794951,2.032209244,5.632209244,35,1,0.0332708,1,2,30,60,18,10,PAV071
11,1,3,1,23.48798,140.0618333,3,0,11,1,3,1,5,12,70,8.4,10,100,10,-1.6,1,1.3904332,20,0.58272888,0.807380054,2.657294754,6.857294754,41,1,0.0327438,1,1,12,70,8.4,20,PAV071
11,1,4,1,27.371128,142.6628,4,0,11,1,4,1,5,15,40,6,10,100,10,-4,1,1.1349507,30,0.522844974,1.14341351,-0.253770951,5.546229049,61,1,0.0328336,1,1,15,40,6,10,PAV071
11,1,5,1,31.260826,145.1450333,5,0,11,1,5,1,5,20,30,6,10,100,10,-4,1,0.9962958,40,0.540670275,0.737389554,3.831746534,7.631746534,38,1,0.033207,1,1,20,30,6,20,PAV071
11,1,6,1,34.621105,148.3951667,6,0,11,1,6,1,5,10,100,10,15,60,9,1,2,0.5289536,50,0.767147862,0.50561188,5.181737629,7.781737629,24,1,0.0335458,1,2,15,60,9,10,PAV071
11,1,7,1,37.521238,150.1774,7,0,11,1,7,1,5,15,90,13.5,10,100,10,3.5,1,0.7092997,60,0.852299244,0.755496971,6.283275244,10.08327524,37,1,0.0495537,1,1,15,90,13.5,40,PAV071
11,1,8,1,40.938343,152.9170333,8,0,11,1,8,1,5,10,100,10,25,80,20,-10,2,0.6631943,70,0.831714016,0.647669763,7.169387177,10.56938718,32,1,0.0501401,1,2,25,80,20,30,PAV071
11,1,9,1,44.188229,155.6939,9,0,11,1,9,1,5,12,80,9.6,10,100,10,-0.4,1,1.3139578,80,0.638201911,0.585424074,5.284379841,8.284379841,29,1,0.0331532,1,1,12,80,9.6,30,PAV071
11,1,10,1,47.823569,156.8281667,10,1,11,1,10,1,5,30,70,21,10,100,10,11,2,1.0747323,110,0.89527239,0.660968668,4.459640332,7.859640332,33,1,0.0332093,1,1,30,70,21,20,PAV071
11,1,11,1,51.538006,159.1778,11,1,11,1,11,1,5,25,60,15,10,100,10,5,2,0.7606857,110,0.749661056,0.929216223,4.926785966,9.726785966,48,0,0.0320759,1,1,25,60,15,10,PAV071
11,1,12,1,55.071937,161.6938,12,0,11,1,12,1,5,15,30,4.5,10,100,10,-5.5,1,0.9883116,120,0.63409878,1.037974508,5.543425026,10.74342503,56,1,0.0494231,1,1,15,30,4.5,20,PAV071
11,1,13,1,58.838475,163.2768667,13,0,11,1,13,1,5,10,100,10,30,30,9,1,2,0.5837233,130,0.719999115,0.759898689,4.971404668,8.771404668,38,1,0.0329533,1,2,30,30,9,20,PAV071
11,1,14,1,61.988201,165.8455,14,1,11,1,14,1,5,10,100,10,30,50,15,-5,1,1.2182303,160,0.597663101,0.786468422,2.576040799,6.576040799,40,1,0.0331655,1,2,30,50,15,0,PAV071
11,1,15,1,65.721542,168.7939667,15,1,11,1,15,1,5,10,100,10,20,50,10,0,1,1.0672181,180,0.52588528,1.131944038,0.272778361,6.072778361,61,1,0.0304813,1,2,20,50,10,0,PAV071
11,1,16,1,69.52218,170.5788667,16,1,11,1,16,1,5,25,40,10,10,100,10,0,2,1.128285,180,0.668826314,0.959179927,3.407077567,8.207077567,47,0,0.0286992,1,1,25,40,10,10,PAV071
11,1,17,1,73.371944,173.1941333,17,0,11,1,17,1,5,10,100,10,20,40,8,2,2,0.715789,190,0.96360088,0.997210681,4.214028367,9.214028367,51,1,0.0310971,1,2,20,40,8,10,PAV071
11,1,18,1,77.138358,175.9273667,18,1,11,1,18,1,5,10,100,10,15,50,7.5,2.5,1,1.4057122,190,0.506041762,0.691896863,4.768165674,8.368165674,34,0,0.0334663,1,2,15,50,7.5,0,PAV071
11,1,19,1,80.821465,177.7278333,19,0,11,1,19,1,5,10,100,10,30,80,24,-14,2,0.6221968,200,0.898727122,0.947897183,1.163783617,5.963783617,49,1,0.0323063,1,2,30,80,24,30,PAV071
11,1,20,1,84.372182,180.4953333,20,0,11,1,20,1,5,10,100,10,12,20,2.4,7.6,2,0.6585712,210,0.975313833,0.715181962,2.176966387,5.776966387,35,1,0.0329387,1,2,12,20,2.4,30,PAV071
11,1,21,1,87.804885,182.8775333,21,0,11,1,21,1,5,30,90,27,10,100,10,17,1,0.7379812,220,0.761978057,0.531035215,7.496077607,10.29607761,25,1,0.0501043,1,1,30,90,27,40,PAV071
11,1,22,1,90.938417,184.9118,22,0,11,1,22,1,5,10,100,10,12,30,3.6,6.4,2,0.9428241,230,0.69991698,0.593119777,2.68284449,5.68284449,29,1,0.0318118,1,2,12,30,3.6,20,PAV071
11,1,23,1,94.271911,187.3778667,23,1,11,1,23,1,5,20,90,18,10,100,10,8,2,1.0635396,250,0.943402295,0.513532156,3.678812683,6.278812683,24,1,0.0329723,1,1,20,90,18,40,PAV071
11,1,24,1,97.87215,190.6108667,24,0,11,1,24,1,5,15,20,3,10,100,10,-7,1,1.7334493,260,0.993184439,0.646148399,2.214868408,5.614868408,32,1,0.0335174,1,1,15,20,3,30,PAV071
