trial,run,stimCat,stimN,oldNew,resp,rt,accEncoded,postChoiceDur,isiDur,conf,confRT,confPresses,rt2,acc,wasRDD,nRDD,rddVal,rddRew,rddAcc,totExp,acc2,Subject
27,2,1,5,1,1,1795,0,0.577579089,0.266185074,5,1.4633569,2,1.7889626,0,1,0,20,10,1,2,0,PAV070
28,2,3,46,0,2,3242,0,0.259914696,0.650004672,5,2.4292643,2,3.2400766,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV070
29,2,3,53,0,2,3261,0,0.495537527,0.499533624,3,4.7768507,2,3.2579343,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV070
30,2,3,48,0,1,1731,1,0.605666227,0.459164336,4,1.4348023,1,1.7249783,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
31,2,2,54,0,2,3281,0,0.28362748,0.52906169,4,1.6973665,1,3.2779732,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV070
32,2,3,32,3,1,3015,1,0.338841851,0.664541991,5,1.4250185,2,3.0109694,0,1,0,25,10,1,1,0,PAV070
33,2,3,45,0,1,3702,1,0.259557029,0.638042927,4,2.1759098,1,3.6994732,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
34,2,1,39,0,1,1307,1,0.259799258,0.701706417,4,NaN,1,1.303559,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
35,2,1,13,1,2,1146,1,0.256705109,0.331799825,5,3.7228493,2,1.1439272,1,1,1,30,30,1,4,1,PAV070
36,2,1,31,3,1,2435,1,0.494228333,0.431974161,5,3.43663,2,2.424523,0,1,0,25,10,1,1,0,PAV070
37,2,1,43,0,1,2029,1,0.531192758,0.37806379,5,1.8805447,2,2.0266599,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
38,2,1,30,3,1,1356,1,0.337124908,0.260184355,5,2.3906729,2,1.3496169,0,1,0,30,10,1,1,0,PAV070
39,2,3,40,0,1,2025,1,0.721987641,0.427485558,5,1.815949,2,2.0224009,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
40,2,2,6,1,1,4212,0,0.53837331,0.539092531,4,2.2351194,1,4.2096688,0,1,1,25,25,1,3,0,PAV070
41,2,1,45,0,1,3365,1,0.518001568,0.48130963,4,1.6806238,1,3.3632939,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
42,2,3,28,3,1,1044,1,0.492982833,0.733320102,4,0.995566,1,1.0417704,0,1,0,30,10,1,1,0,PAV070
43,2,1,33,3,2,1303,0,0.396532601,0.424692478,4,1.6455871,1,1.3011067,1,1,0,20,10,1,1,1,PAV070
44,2,2,45,0,1,2688,1,0.447221666,0.389052235,4,2.52589,1,2.6825881,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
45,2,1,9,1,2,1143,1,0.498487827,0.476992906,5,1.2719957,2,1.1398171,1,1,0,20,10,1,3,1,PAV070
46,2,1,46,0,0,NaN,0,0.478549617,0.45145332,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV070
47,2,1,53,0,1,2531,1,0.307269771,0.371129458,4,2.4213776,1,2.5258535,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
48,2,1,35,3,2,747,0,0.689127531,0.467163514,5,1.289202,2,0.7401175,1,1,1,20,0,0,1,1,PAV070
49,2,1,16,1,2,889,1,0.590357982,0.269197066,5,1.9475763,2,0.8831714,1,1,7,10,10,1,15,1,PAV070
50,2,3,9,1,1,1775,0,0.483127779,0.60256646,3,1.0585714,0,1.770291,0,1,0,30,10,1,3,0,PAV070
51,2,3,27,3,1,2151,1,0.406157778,0.554698167,5,1.6679354,2,2.1488278,0,1,1,20,0,0,1,0,PAV070
52,2,2,27,3,1,1138,1,0.687550111,0.564022854,3,6.2906751,0,1.1352287,0,1,0,25,10,1,1,0,PAV070
53,2,2,18,1,0,NaN,0,0.710174811,0.286765001,NaN,NaN,NaN,NaN,0,1,10,10,10,1,15,0,PAV070
54,2,3,33,3,1,3494,1,0.281669745,0.669052319,5,NaN,2,3.4918,0,1,0,20,10,1,1,0,PAV070
55,2,3,6,1,1,1781,0,0.567264791,0.261287449,3,1.7899222,0,1.7733189,0,1,0,25,10,1,3,0,PAV070
56,2,3,25,3,1,926,1,0.625965402,0.614697115,3,1.198341,0,0.9233941,0,1,0,30,10,1,1,0,PAV070
57,2,1,47,0,1,2571,1,0.363723765,0.449317529,3,0.8877553,0,2.5681941,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
58,2,3,39,0,1,1292,1,0.292920827,0.367338756,5,1.6974472,2,1.2902392,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
59,2,1,40,0,1,1163,1,0.268037824,0.425646844,5,1.9901818,2,1.156597,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
60,2,1,1,1,2,1838,1,0.285331015,0.632189298,5,1.9478912,2,1.8357529,1,1,0,30,10,1,2,1,PAV070
61,2,2,7,1,1,1200,0,0.324373833,0.377586578,3,3.1178104,0,1.1923575,0,1,0,20,10,1,3,0,PAV070
62,2,3,56,0,2,2655,0,0.620552252,0.592384053,4,1.7707531,1,2.6514772,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV070
63,2,2,32,3,1,1184,1,0.504481545,0.583786032,4,2.5670835,1,1.1823723,0,1,0,30,10,1,1,0,PAV070
64,2,2,9,1,1,1871,0,0.41182444,0.293601206,4,1.7275673,1,1.8694654,0,1,0,20,10,1,3,0,PAV070
65,2,2,51,0,1,2689,1,0.353889714,0.364647021,4,2.1377416,1,2.6872113,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
66,2,3,17,1,1,3462,0,0.532030596,0.514529597,3,0.8158697,0,3.4523149,0,1,10,10,10,1,15,0,PAV070
67,2,1,32,3,2,1383,0,0.296437571,0.350683162,5,2.7922497,2,1.3696774,1,1,0,20,10,1,1,1,PAV070
68,2,3,11,1,1,1803,0,0.568293959,0.577080838,5,1.9556064,2,1.7995108,0,1,0,25,10,1,4,0,PAV070
69,2,2,39,0,1,1218,1,0.462556502,0.332954297,4,2.0901816,1,1.2075202,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
70,2,3,5,1,1,1347,0,0.6782791,0.563007824,5,1.6756614,2,1.3439849,0,1,1,20,20,1,2,0,PAV070
71,2,2,28,3,1,1112,1,0.631493483,0.521741607,5,2.1451588,2,1.109759,0,1,0,30,10,1,1,0,PAV070
72,2,3,36,3,1,982,1,0.717209429,0.345427586,5,1.675366,2,0.9800882,0,1,0,20,10,1,1,0,PAV070
73,2,2,2,1,1,971,0,0.578420333,0.378759664,5,2.0260889,2,0.968861,0,1,0,25,10,1,2,0,PAV070
74,2,3,30,3,1,1193,1,0.461056242,0.449649748,5,1.8512834,2,1.1866763,0,1,0,25,10,1,1,0,PAV070
75,2,2,46,0,1,1205,1,0.59213911,0.347951884,5,1.5523586,2,1.1970413,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
76,2,3,66,0,1,1530,1,0.732555108,0.524969875,5,1.167843,2,1.5271222,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV070
77,2,3,41,0,2,2997,0,0.581713102,0.468616354,3,1.9096582,0,2.9922737,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV070
78,2,1,18,1,2,1051,1,0.345340285,0.372254847,5,2.0679938,2,1.0488884,1,1,5,10,10,1,15,1,PAV070
1,1,2,11,1,2,2488,1,0.693379603,0.465050431,4,3.8571786,3,2.4807301,1,1,1,20,20,1,4,1,PAV073
2,1,2,26,3,1,3324,1,0.43949667,0.380207202,3,1.327034,0,3.3195527,0,1,0,25,10,1,1,0,PAV073
3,1,1,40,0,2,2097,0,0.254296824,0.740426566,3,1.4322308,0,2.0932516,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
4,1,3,52,0,2,1362,0,0.648233067,0.47163959,3,0.0103849,0,1.3590325,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
5,1,3,51,0,2,5553,0,0.648560483,0.359524265,3,1.9354653,0,5.5481335,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
6,1,2,31,3,2,1590,0,0.376950189,0.670368557,3,1.2422787,0,1.5877742,1,1,1,25,0,0,1,1,PAV073
7,1,2,53,0,1,978,1,0.577790806,0.537459611,4,1.7538695,1,0.9749775,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
8,1,2,54,0,1,2253,1,0.456540957,0.610717256,3,0.1222427,0,2.2507143,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
9,1,3,2,1,2,1241,1,0.437892896,0.354812279,3,0.870768,0,1.239167,1,1,1,20,20,1,2,1,PAV073
10,1,2,12,1,1,1986,0,0.32722053,0.600076352,4,1.9731663,1,1.9834723,0,1,1,30,30,1,4,0,PAV073
11,1,3,24,3,1,1044,1,0.499024296,0.670694923,3,1.078227,0,1.0406698,0,1,0,30,10,1,1,0,PAV073
12,1,3,15,1,2,1620,1,0.665976511,0.403705495,4,1.3559408,1,1.6185239,1,1,1,20,20,1,4,1,PAV073
13,1,1,35,3,2,1377,0,0.596237034,0.354730832,5,2.185933,2,1.375581,1,1,1,20,0,0,1,1,PAV073
14,1,3,45,0,2,1760,0,0.727276948,0.405348079,4,1.8936544,1,1.7567605,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
15,1,3,8,1,2,1431,1,0.554016162,0.28500658,5,1.7369867,2,1.4289087,1,1,1,30,30,1,3,1,PAV073
16,1,2,8,1,2,1606,1,0.388980342,0.68793918,3,0.0378461,0,1.6027094,1,1,0,20,10,1,3,1,PAV073
17,1,2,18,1,1,2370,0,0.584920927,0.62313261,3,0.15304,0,2.3640267,0,1,3,10,10,1,15,0,PAV073
18,1,2,7,1,2,2902,1,0.51099922,0.454824857,5,2.8803337,2,2.8988843,1,1,0,25,10,1,3,1,PAV073
19,1,1,47,0,1,1202,1,0.663666435,0.452634545,3,0.0034265,0,1.1996085,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
20,1,2,24,3,2,3259,0,0.371223387,0.569491209,3,0.214879,0,3.2544662,1,1,0,25,10,1,1,1,PAV073
21,1,1,6,1,1,3934,0,0.623461901,0.551702792,4,3.90215,1,3.9321295,0,1,1,25,25,1,3,0,PAV073
22,1,3,10,1,2,1802,1,0.642915042,0.2956622,4,1.6717566,1,1.7994207,1,1,1,30,30,1,3,1,PAV073
23,1,3,53,0,2,1931,0,0.599055996,0.278758675,3,1.1569296,0,1.9289699,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
24,1,2,36,3,2,3466,0,0.404981942,0.265600619,3,0.0403962,0,3.462535,1,1,1,25,0,0,1,1,PAV073
25,1,1,18,1,2,1357,1,0.439786621,0.727044064,5,1.9484609,2,1.3533988,1,1,2,10,10,1,15,1,PAV073
26,1,2,49,0,2,1416,0,0.278835533,0.385040706,3,0.1011943,0,1.41405,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
27,1,1,37,3,0,NaN,0,0.657360577,0.313662837,NaN,NaN,NaN,NaN,0,1,0,30,10,1,1,0,PAV073
28,1,2,44,0,1,1452,1,0.36010432,0.620143692,5,2.0343785,4,1.4445787,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
29,1,1,9,1,2,1067,1,0.646160774,0.668073106,4,1.0217993,1,1.0642661,1,1,1,25,25,1,3,1,PAV073
30,1,1,10,1,1,1095,0,0.382618921,0.250437715,3,0.9091041,0,1.0926518,0,1,1,20,20,1,3,0,PAV073
31,1,2,28,3,2,2506,0,0.265372688,0.638807429,3,0.1368727,0,2.5042894,1,1,0,30,10,1,1,1,PAV073
32,1,1,8,1,2,1221,1,0.316322635,0.401698647,1,3.8710707,4,1.2186082,1,1,0,20,10,1,3,1,PAV073
33,1,3,47,0,2,3551,0,0.560822534,0.55506836,3,1.1813471,0,3.5485419,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
34,1,3,55,0,1,3145,1,0.571636113,0.608033733,3,0.8487316,0,3.1429204,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
35,1,3,4,1,2,851,1,0.488571472,0.690059541,3,0.0795911,0,0.8467371,1,1,1,30,30,1,2,1,PAV073
36,1,3,29,3,2,1666,0,0.467227945,0.666751401,3,0.0037721,0,1.6620648,1,1,1,30,0,0,1,1,PAV073
37,1,2,37,3,2,5043,0,0.510292877,0.464292911,3,0.0848017,0,5.0403323,1,1,0,30,10,1,1,1,PAV073
38,1,2,42,0,1,1755,1,0.381842843,0.515229158,3,1.4902672,0,1.75234,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
39,1,2,45,0,1,4847,1,0.349028334,0.71819222,3,0.8033346,0,4.8452435,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
40,1,3,9,1,2,693,1,0.450834689,0.471898763,2,2.7986089,3,0.6906909,1,1,0,30,10,1,3,1,PAV073
41,1,2,52,0,2,5679,0,0.644645865,0.522157752,2,6.1198187,1,5.6757798,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
42,1,3,1,1,0,NaN,0,0.341840463,0.343044563,NaN,NaN,NaN,NaN,0,1,0,30,10,1,2,0,PAV073
43,1,3,37,3,2,1181,0,0.713027905,0.435662922,5,1.9835476,2,1.1776902,1,1,0,20,10,1,1,1,PAV073
44,1,3,39,0,2,1560,0,0.310908804,0.652461405,5,1.5778782,2,1.5580628,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
45,1,1,51,0,2,1297,0,0.570269518,0.335026049,4,1.4008791,1,1.295,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
46,1,3,27,3,2,1776,0,0.46093916,0.594269804,3,0.6822513,0,1.7723505,1,1,1,25,0,0,1,1,PAV073
47,1,1,2,1,2,1339,1,0.647892623,0.660856264,3,0.6531106,0,1.3372453,1,1,1,20,20,1,2,1,PAV073
48,1,3,30,3,1,1250,1,0.700371498,0.709129437,2,4.3420233,3,1.2474818,0,1,0,20,10,1,1,0,PAV073
49,1,2,5,1,1,2320,0,0.636467169,0.448186272,2,1.5155073,1,2.3180325,0,1,0,25,10,1,2,0,PAV073
50,1,1,45,0,1,3315,1,0.424474238,0.638652233,2,3.2568816,1,3.3115998,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
51,1,1,32,3,2,2065,0,0.671869294,0.717881285,3,1.2919563,0,2.059483,1,1,0,30,10,1,1,1,PAV073
52,1,1,41,0,2,2710,0,0.428744665,0.253959873,4,1.4145058,1,2.708048,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
53,1,2,1,1,2,1442,1,0.589335452,0.307707941,5,2.2809693,2,1.4407292,1,1,0,30,0,0,2,1,PAV073
54,1,2,9,1,2,1432,1,0.327941608,0.459326765,3,0.5826546,0,1.4296955,1,1,1,25,25,1,3,1,PAV073
55,1,1,12,1,2,1666,1,0.598568989,0.443735938,4,1.3568184,1,1.6644315,1,1,0,25,10,1,4,1,PAV073
56,1,1,31,3,1,4452,1,0.480978751,0.478771951,3,2.7096922,2,4.4502993,0,1,0,20,10,1,1,0,PAV073
57,1,1,11,1,2,2367,1,0.565597382,0.274501411,3,1.4095234,0,2.3629723,1,1,1,20,20,1,4,1,PAV073
58,1,1,56,0,1,2600,1,0.578172953,0.524020906,2,2.3502317,1,2.5986602,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
59,1,2,56,0,2,1385,0,0.565203016,0.323635011,4,1.4148623,1,1.3813613,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
60,1,3,36,3,2,1143,0,0.472601988,0.344061293,4,2.4500116,1,1.1407987,1,1,0,25,10,1,1,1,PAV073
61,1,1,33,3,2,1383,0,0.29429117,0.520930887,4,2.2862913,3,1.3814561,1,1,1,20,0,0,1,1,PAV073
62,1,3,41,0,2,851,0,0.598856458,0.469712024,5,1.7583111,2,0.8458414,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
63,1,2,3,1,2,1839,1,0.367957575,0.457321675,3,1.3217469,0,1.8358099,1,1,0,25,10,1,2,1,PAV073
64,1,3,44,0,2,4097,0,0.418177934,0.663004909,4,2.3711771,1,4.0950179,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
65,1,2,39,0,1,4320,1,0.632604267,0.60008969,2,1.8393113,1,4.3181773,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
66,1,1,53,0,1,1830,1,0.263970878,0.28338406,2,1.7288274,1,1.8267971,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
67,1,2,30,3,2,1003,0,0.254880873,0.316647637,4,1.2159923,1,1.0008359,1,1,1,20,0,0,1,1,PAV073
68,1,3,6,1,2,1508,1,0.706731705,0.410613985,4,3.1235421,3,1.5061063,1,1,1,20,20,1,3,1,PAV073
69,1,1,5,1,2,887,1,0.743480954,0.585468872,5,2.4826298,2,0.884266,1,1,1,20,20,1,2,1,PAV073
70,1,3,11,1,2,1422,1,0.319351179,0.383385053,4,1.1225315,1,1.4201729,1,1,1,25,25,1,4,1,PAV073
71,1,1,30,3,2,1532,0,0.69170651,0.705943168,4,1.8148581,1,1.5302495,1,1,1,25,0,0,1,1,PAV073
72,1,1,27,3,1,2604,1,0.442538635,0.393083704,2,1.5976535,1,2.601835,0,1,0,20,10,1,1,0,PAV073
73,1,1,48,0,1,3852,1,0.477283336,0.4538111,3,0.9192398,0,3.8499012,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
74,1,1,42,0,2,1781,0,0.467781943,0.575752867,4,2.8114978,1,1.7780089,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
75,1,3,34,3,2,1423,0,0.267881649,0.526573178,5,1.6537339,2,1.4196507,1,1,0,25,10,1,1,1,PAV073
1,2,3,13,1,2,1921,1,0.672350223,0.360692132,5,2.7745553,2,1.9030393,1,1,1,30,30,1,4,1,PAV073
2,2,3,38,3,2,812,0,0.615287749,0.272168491,5,1.5367293,2,0.8099095,1,1,0,30,10,1,1,1,PAV073
3,2,3,31,3,2,2874,0,0.322260553,0.266633713,4,1.7951195,1,2.8721465,1,1,0,25,10,1,1,1,PAV073
4,2,2,34,3,2,2268,0,0.665600994,0.521963539,4,2.4977767,1,2.2629244,1,1,1,30,0,0,1,1,PAV073
5,2,3,33,3,2,1776,0,0.391795148,0.358394271,4,3.0510284,1,1.7742475,1,1,1,30,0,0,1,1,PAV073
6,2,1,38,3,2,6201,0,0.542276352,0.62978532,3,0.3320025,0,6.197402,1,1,0,30,10,1,1,1,PAV073
7,2,2,47,0,1,2581,1,0.26732861,0.283450838,3,1.8854773,0,2.5781778,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
8,2,2,35,3,1,6112,1,0.565221189,0.381262172,2,1.7878347,1,6.1092876,0,1,0,30,10,1,1,0,PAV073
9,2,2,17,1,2,2833,1,0.375584237,0.274228213,4,2.140004,1,2.8314392,1,1,7,10,10,1,15,1,PAV073
10,2,1,13,1,2,1232,1,0.516859812,0.39336643,4,1.1089877,1,1.2301358,1,1,1,20,20,1,4,1,PAV073
11,2,2,38,3,2,1136,0,0.691320346,0.646424743,3,3.5339492,0,1.1314803,1,1,0,30,10,1,1,1,PAV073
12,2,2,10,1,1,3392,0,0.578314225,0.626531887,2,1.8094375,1,3.3893561,0,1,0,25,10,1,3,0,PAV073
13,2,3,16,1,1,1974,0,0.302135613,0.433799001,1,1.785922,2,1.9721525,0,1,6,10,10,1,15,0,PAV073
14,2,2,55,0,2,3616,0,0.674934458,0.591160458,3,1.3091734,0,3.6130332,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
15,2,2,13,1,2,1317,1,0.514232946,0.522190398,4,1.3792988,1,1.3150291,1,1,1,30,30,1,4,1,PAV073
16,2,1,52,0,1,2644,1,0.369004364,0.689621566,3,2.372556,0,2.6418905,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
17,2,1,49,0,2,1574,0,0.350995459,0.699876096,4,3.9369183,1,1.5710299,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
18,2,2,51,0,2,2009,0,0.603454763,0.319097356,3,1.0225165,0,2.0074789,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
19,2,3,50,0,2,3236,0,0.457779027,0.635495205,2,2.0813431,1,3.2340781,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
20,2,3,42,0,1,1677,1,0.437125337,0.444067284,2,4.2567318,1,1.6748077,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
21,2,2,33,3,1,1527,1,0.367263262,0.386824092,3,2.2900326,0,1.5248483,0,1,0,20,10,1,1,0,PAV073
22,2,2,41,0,2,3569,0,0.287175312,0.395644053,4,1.715391,1,3.5669879,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
23,2,1,28,3,2,2688,0,0.253621789,0.383592465,3,0.9295925,0,2.6860259,1,1,0,25,10,1,1,1,PAV073
24,2,3,46,0,1,3092,1,0.628650459,0.397919122,2,1.9803847,1,3.090396,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
25,2,2,29,3,2,2514,0,0.659509539,0.580447125,3,1.506128,0,2.51102,1,1,0,25,10,1,1,1,PAV073
26,2,1,7,1,2,3457,1,0.5899627,0.267710002,3,3.5930387,0,3.4529352,1,1,1,30,30,1,3,1,PAV073
27,2,2,2,1,2,1619,1,0.568406718,0.523195851,3,1.2301409,0,1.6102045,1,1,1,25,25,1,2,1,PAV073
28,2,3,40,0,2,1561,0,0.489627098,0.507035292,5,1.1780831,2,1.5595602,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
29,2,3,66,0,1,3374,1,0.449659831,0.424811985,1,2.1376439,2,3.3722364,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
30,2,3,54,0,1,4507,1,0.291841119,0.386083681,4,1.7176496,1,4.5050609,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
31,2,3,26,3,2,1381,0,0.261843866,0.628017618,5,2.4231201,2,1.3792318,1,1,1,25,0,0,1,1,PAV073
32,2,2,32,3,2,1648,0,0.638744685,0.552288534,4,2.1431922,1,1.6460708,1,1,0,20,10,1,1,1,PAV073
33,2,1,14,1,2,2242,1,0.441522681,0.32281238,4,1.7249938,1,2.2400565,1,1,0,20,10,1,4,1,PAV073
34,2,1,46,0,2,1329,0,0.308250428,0.463092856,3,1.0840894,0,1.3269935,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
35,2,1,55,0,1,2769,1,0.692933741,0.741085964,3,3.532897,0,2.7646753,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
36,2,1,15,1,2,1082,1,0.542190564,0.747945617,5,1.8025413,2,1.0785291,1,1,1,25,25,1,4,1,PAV073
37,2,3,48,0,2,2772,0,0.438770631,0.510134992,2,1.3842839,1,2.769951,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
38,2,2,48,0,2,1089,0,0.698296559,0.554394802,4,2.4057193,1,1.0816998,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
39,2,3,3,1,2,4931,1,0.253646126,0.42789083,2,1.418007,1,4.9250355,1,1,0,30,10,1,2,1,PAV073
40,2,2,14,1,2,2309,1,0.541509329,0.398514981,3,0.6315055,0,2.3065508,1,1,1,25,25,1,4,1,PAV073
41,2,1,54,0,2,1637,0,0.528706946,0.501976359,3,1.5319431,0,1.6335564,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
42,2,3,25,3,1,5497,1,0.433326152,0.446692658,2,1.7409354,1,5.4944006,0,1,0,20,10,1,1,0,PAV073
43,2,1,24,3,2,2027,0,0.599802102,0.55609986,2,1.9010691,1,2.0217101,1,1,1,25,0,0,1,1,PAV073
44,2,1,50,0,1,3852,1,0.429823383,0.536226983,1,1.3568204,2,3.8479798,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
45,2,3,35,3,2,1067,0,0.602907758,0.600819188,3,1.9265854,0,1.0639521,1,1,1,20,0,0,1,1,PAV073
46,2,1,4,1,1,2164,0,0.593103176,0.368015898,2,2.3975473,1,2.1606918,0,1,1,25,25,1,2,0,PAV073
47,2,2,16,1,2,2762,1,0.485285574,0.528018906,4,2.0567885,1,2.7596917,1,1,8,10,10,1,15,1,PAV073
48,2,2,4,1,2,5716,1,0.592072689,0.419712274,1,1.6590146,2,5.7139018,1,1,1,20,20,1,2,1,PAV073
49,2,3,12,1,2,1178,1,0.58481126,0.601532341,5,2.5353819,2,1.1761912,1,1,1,30,30,1,4,1,PAV073
50,2,1,34,3,2,1487,0,0.706395884,0.394073125,3,1.0612643,0,1.4849501,1,1,1,25,0,0,1,1,PAV073
51,2,1,17,1,2,1813,1,0.420506151,0.277937779,4,1.4736931,1,1.81093,1,1,4,10,10,1,15,1,PAV073
52,2,3,18,1,2,2752,1,0.568116503,0.600196136,5,2.1100318,2,2.7503425,1,1,5,10,10,1,15,1,PAV073
53,2,2,40,0,2,1493,0,0.667008762,0.285411447,3,0.6901547,0,1.4910485,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
54,2,1,26,3,2,2386,0,0.623255336,0.506857723,5,1.8952531,2,2.3836253,1,1,1,20,0,0,1,1,PAV073
55,2,2,50,0,2,5769,0,0.630753034,0.496506275,3,1.0829873,0,5.7662356,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
56,2,3,28,3,2,1478,0,0.628759897,0.654359261,5,1.7554881,2,1.4757839,1,1,0,20,10,1,1,1,PAV073
57,2,2,15,1,2,4171,1,0.259850009,0.640159241,3,1.0788621,0,4.1687847,1,1,1,30,30,1,4,1,PAV073
58,2,1,1,1,1,2366,0,0.554885061,0.37650039,2,1.2942604,1,2.363751,0,1,0,30,10,1,2,0,PAV073
59,2,1,29,3,1,3247,1,0.390178011,0.692632524,2,2.1151485,1,3.2444951,0,1,0,30,10,1,1,0,PAV073
60,2,1,36,3,2,938,0,0.694292224,0.583954796,5,2.4813737,2,0.9347681,1,1,0,30,10,1,1,1,PAV073
61,2,1,43,0,1,2424,1,0.688832494,0.278709235,2,0.9143064,1,2.4220056,1,0,NaN,NaN,NaN,NaN,NaN,1,PAV073
62,2,3,17,1,2,1569,1,0.513422592,0.408978059,5,3.0525308,2,1.561211,1,1,2,10,10,1,15,1,PAV073
63,2,2,46,0,2,2478,0,0.605471843,0.670185823,1,2.1630903,2,2.4763702,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
64,2,1,3,1,2,3698,1,0.566094998,0.378339856,3,0.6345992,0,3.6961782,1,1,0,25,10,1,2,1,PAV073
65,2,1,16,1,2,4053,1,0.726208039,0.542008918,4,1.4441108,1,4.0488646,1,1,7,10,10,1,15,1,PAV073
66,2,3,5,1,2,1331,1,0.703244464,0.615816371,4,1.1371388,1,1.3292812,1,1,1,20,20,1,2,1,PAV073
67,2,1,25,3,2,3236,0,0.499954398,0.274187311,4,2.4637938,1,3.2346013,1,1,1,25,0,0,1,1,PAV073
68,2,2,25,3,1,4556,1,0.404044403,0.289572455,2,0.9302157,1,4.5542051,0,1,0,20,10,1,1,0,PAV073
69,2,3,32,3,2,2875,0,0.559819261,0.601345455,4,1.5562543,1,2.8726897,1,1,0,30,10,1,1,1,PAV073
70,2,1,39,0,2,988,0,0.490487578,0.638713993,5,1.2500608,2,0.9811714,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
71,2,2,6,1,2,1550,1,0.328873308,0.539079134,4,1.4468117,1,1.5449008,1,1,0,20,10,1,3,1,PAV073
72,2,3,56,0,2,1991,0,0.286808502,0.551184367,3,1.246897,0,1.9863353,0,0,NaN,NaN,NaN,NaN,NaN,0,PAV073
73,2,3,7,1,2,1701,1,0.480898404,0.538935049,5,1.9858533,2,1.698621,1,1,1,30,30,1,3,1,PAV073
